Persona:int,ComunaOrigen:int,ComunaDestino:int
21067001,70,72
21067001,72,72
21067001,72,72
21067001,72,72
21068101,72,72
21068101,72,72
21068101,72,70
21068101,70,72
21068102,72,72
21068102,72,72
21068102,72,72
21068103,72,72
21068103,72,72
21068104,72,72
21068104,72,72
21068105,72,72
21068105,72,72
21069101,72,327
21069101,327,72
21070101,72,331
21070101,331,72
21070102,72,72
21070102,72,72
21070102,72,72
21070102,72,72
21070103,72,72
21070103,72,72
21071101,72,70
21071101,70,70
21071101,70,72
21071102,72,70
21071102,70,70
21071102,70,70
21071102,70,72
21072101,72,72
21072101,72,72
21072101,72,72
21072101,72,72
21072102,72,70
21072102,70,72
21073101,72,72
21073101,72,72
21073101,72,71
21073101,71,72
21074101,72,71
21074101,71,72
21074102,72,70
21074102,70,72
21075101,72,332
21075101,332,72
21075101,72,332
21075101,332,72
21075102,72,332
21075102,332,72
21075102,72,332
21075102,332,72
21076001,72,72
21076001,72,72
21076001,72,72
21076001,72,72
21077101,72,70
21077101,70,95
21077101,95,72
21077101,72,70
21077101,70,92
21077101,92,72
21077102,72,72
21077102,72,71
21077102,71,72
21077102,72,72
21078201,72,331
21078201,331,72
21078201,72,72
21079101,72,70
21079101,70,72
21079101,72,71
21079101,71,71
21079101,71,72
21079102,72,70
21079102,70,72
21080101,72,70
21080101,70,95
21080101,95,70
21080101,70,72
21080101,72,72
21080102,72,72
21080102,72,334
21080102,334,72
21080103,72,72
21080103,72,72
21081101,72,72
21081101,72,72
21081101,72,72
21081101,72,70
21081101,70,70
21081101,70,72
21081101,72,72
21081101,72,72
21081101,72,72
21081102,72,72
21081102,72,72
21081102,72,72
21081102,72,72
21082101,72,72
21082101,72,72
21082101,72,331
21082101,331,72
21083101,72,72
21083101,72,72
21083102,72,72
21083102,72,72
21083102,72,72
21083102,72,72
21083103,72,72
21083103,72,72
21084101,72,72
21084101,72,100
21084101,100,72
21084102,72,70
21084102,70,72
21084103,72,72
21084103,72,100
21084103,100,72
21085101,72,71
21085101,71,72
21085102,72,70
21085102,70,72
21086201,72,329
21086201,329,72
21086201,72,71
21086201,71,72
21086202,72,329
21086202,329,72
21086202,72,71
21086202,71,72
21086203,72,329
21086203,329,72
21086203,72,71
21086203,71,72
21087101,72,70
21087101,70,72
21088101,72,334
21088101,334,70
21088101,70,334
21088101,334,72
21089101,72,331
21089101,331,72
21089102,72,331
21089102,331,72
21090101,72,91
21090101,91,72
21090101,72,72
21091101,72,72
21091101,72,72
21091101,72,72
21091101,72,72
21091101,72,72
21091101,72,72
21092101,72,999
21092101,999,72
21092102,72,70
21092102,70,72
21092103,72,323
21092103,323,72
21093101,72,72
21093101,72,72
21093102,72,71
21093102,71,72
21093103,72,76
21093103,76,72
21093104,72,72
21093104,72,72
21093106,72,72
21093106,72,72
21094101,72,94
21094101,94,72
21094101,72,72
21094101,72,72
21094101,72,72
21095101,72,72
21095101,72,91
21095101,91,72
21095101,72,72
21095102,72,81
21095102,81,72
21095102,72,91
21095102,91,72
21095102,72,72
21095102,72,72
21095102,72,72
21095103,72,72
21095103,72,72
21095104,72,72
21095104,72,72
21095104,72,72
21095104,72,72
21095105,72,72
21095105,72,72
21095106,72,72
21095106,72,72
21096101,72,70
21096101,70,72
21096102,72,71
21096102,71,72
21097101,72,72
21097101,72,72
21097101,72,70
21097101,70,72
21097102,72,70
21097102,70,72
21097103,72,70
21097103,70,72
21098101,72,72
21098101,72,72
21098101,72,72
21098101,72,72
21098102,72,72
21098102,72,72
21099001,72,333
21099001,333,72
21099002,72,71
21099002,71,72
21100101,72,70
21100101,70,72
21100102,72,72
21100102,72,72
21100102,72,72
21100102,72,72
21101101,72,331
21101101,331,72
21101102,72,71
21101102,71,72
21101103,72,72
21101103,72,72
21101104,72,71
21101104,71,72
21101104,72,71
21101104,71,72
21101105,72,71
21101105,71,72
21102101,72,72
21102101,72,72
21102101,72,71
21102101,71,72
21102102,72,92
21102102,92,328
21102102,328,72
21103101,72,72
21103101,72,72
21103101,72,72
21103101,72,72
21103101,72,71
21103101,71,72
21103102,72,72
21103102,72,70
21103102,70,72
21103102,72,72
21103103,72,72
21103103,72,72
21103103,72,72
21103103,72,72
21104101,72,70
21104101,70,71
21104101,71,72
21104102,72,72
21104102,72,72
21104102,72,72
21104102,72,72
21104103,72,72
21104103,72,72
21104103,72,71
21104103,71,72
21106101,72,72
21106101,72,72
21106101,72,72
21106101,72,72
21106101,72,72
21106101,72,72
21106101,72,72
21107101,72,72
21107101,72,72
21107101,72,72
21107101,72,72
21107102,72,91
21107102,91,72
21107102,72,91
21107102,91,72
21107102,72,72
21107102,72,72
21107103,72,91
21107103,91,72
21107103,72,72
21107103,72,72
21109101,72,72
21109101,72,72
21109102,72,71
21109102,71,72
21109102,72,72
21109102,72,72
21109103,72,72
21109103,72,72
21109103,72,72
21109103,72,72
21109103,72,92
21109103,92,72
21110101,72,72
21110101,72,72
21110101,72,72
21110101,72,72
21111101,72,70
21111101,70,70
21111101,70,70
21111101,70,72
21111102,72,330
21111102,330,72
21111102,72,72
21111102,72,72
21111103,72,70
21111103,70,72
21112101,72,72
21112101,72,72
21113101,72,72
21113101,72,72
21113101,72,72
21113101,72,72
21114201,72,71
21114201,71,72
21115201,72,72
21115201,72,72
21115201,72,328
21115201,328,72
21115202,72,328
21115202,328,72
21115203,72,328
21115203,328,72
21115204,72,328
21115204,328,72
21116101,72,999
21116101,999,999
21117101,72,70
21117101,70,71
21117101,71,72
21117102,72,72
21117102,72,98
21117102,98,72
21117103,72,72
21117103,72,72
21118101,72,72
21118101,72,72
21118102,72,71
21118102,71,72
21119001,72,70
21119001,70,72
21119001,72,71
21119001,71,70
21119001,70,70
21119001,70,72
21119001,72,71
21119001,71,72
21119002,72,70
21119002,70,70
21119002,70,72
21119002,72,70
21119002,70,72
21119002,72,71
21119002,71,72
21119003,72,70
21119003,70,72
21119003,72,71
21119003,71,72
21119004,72,70
21119004,70,72
21119004,72,71
21119004,71,72
21119005,72,70
21119005,70,72
21119005,72,71
21119005,71,72
21120101,72,82
21120101,82,72
21120102,72,70
21120102,70,72
21120102,72,91
21120102,91,72
21120104,72,71
21120104,71,72
21121101,72,98
21121101,98,72
21122101,72,0
21122101,0,72
21122101,72,71
21122101,71,72
21122102,72,72
21122102,72,72
21123101,72,72
21123101,72,72
21123101,72,70
21123101,70,72
21123101,72,72
21123101,72,72
21123101,72,72
21123102,72,72
21123102,72,72
21123102,72,72
21123102,72,72
21123103,72,72
21123103,72,72
21123104,72,72
21123104,72,72
21124201,72,71
21124201,71,72
21124201,72,71
21124201,71,72
21125201,72,72
21125201,72,72
21125201,72,72
21125201,72,72
21127102,72,72
21127102,72,72
21127201,72,72
21127201,72,72
21127201,72,72
21127201,72,72
21127201,72,72
21127201,72,72
21128101,72,92
21128101,92,72
21128102,72,92
21128102,92,72
21129101,72,70
21129101,70,91
21129101,91,71
21129101,71,72
21129101,72,72
21130101,72,72
21130101,72,72
21130101,72,91
21130101,91,72
21130101,72,72
21130102,72,72
21130102,72,72
21130102,72,91
21130102,91,72
21130102,72,72
21131101,72,82
21131101,82,94
21131101,94,72
21132101,72,72
21132101,72,72
21132103,72,70
21132103,70,70
21132103,70,70
21132103,70,72
21132104,72,72
21132104,72,72
21132104,72,72
21132104,72,329
21132104,329,0
21133101,72,70
21133101,70,72
21133101,72,72
21133101,72,72
21133102,72,72
21133102,72,72
21134101,72,70
21134101,70,70
21134101,70,72
21134102,72,70
21134102,70,72
21134104,72,70
21134104,70,72
21135101,72,70
21135101,70,70
21135101,70,70
21135101,70,72
21135101,72,72
21135101,72,331
21135101,331,72
21136101,72,70
21136101,70,72
21136101,72,72
21136101,72,72
21136102,72,70
21136102,70,72
21136102,72,72
21136102,72,72
21137101,72,72
21137101,72,72
21137101,72,71
21137101,71,72
21137101,72,91
21137101,91,72
21137101,72,72
21137101,72,72
21137102,72,330
21137102,330,72
21137102,72,330
21137102,330,72
21137102,72,72
21137102,72,72
21137102,72,72
21138101,72,70
21138101,70,70
21138101,70,72
21138102,72,70
21138102,70,72
21139101,72,70
21139101,70,70
21139101,70,70
21139101,70,72
21139102,72,330
21139102,330,72
21139103,72,71
21139103,71,72
21139104,72,72
21139104,72,72
21139104,72,91
21139104,91,72
21140101,72,70
21140101,70,72
21140102,72,322
21140102,322,72
21141101,72,72
21141101,72,72
21141101,72,72
21141101,72,72
21141101,72,331
21141101,331,72
21142101,72,72
21142101,72,72
21142102,72,70
21142102,70,72
21143101,72,71
21143101,71,72
21143101,72,334
21143101,334,72
21144101,72,322
21144101,322,72
21144102,72,331
21144102,331,72
21145101,72,72
21145101,72,72
21145101,72,72
21145101,72,72
21146101,72,70
21146101,70,72
21146102,72,330
21146102,330,78
21146102,78,72
21146103,72,330
21146103,330,72
21146103,72,91
21146103,91,72
21146104,72,72
21146104,72,72
21147101,72,71
21147101,71,72
21147102,72,331
21147102,331,72
21147102,72,331
21147102,331,72
21147103,72,331
21147103,331,72
21147104,72,331
21147104,331,72
21148102,72,82
21148102,82,72
21149101,72,92
21149101,92,72
21149102,72,71
21149102,71,72
21151201,999,72
21152201,72,72
21152201,72,72
21153101,72,98
21153101,98,72
21153102,72,71
21153102,71,72
21154101,72,72
21154101,72,72
21154101,72,72
21154101,72,72
21154101,72,72
21154101,72,72
21155101,72,72
21155101,72,72
21155102,72,72
21155102,72,72
21156101,72,72
21156101,72,72
21156101,72,72
21156101,72,72
21156101,72,72
21156101,72,72
21156102,72,71
21156102,71,71
21156102,71,71
21156102,71,72
21156103,72,72
21156103,72,72
21156104,72,72
21156104,72,72
21157101,72,323
21157101,323,72
21157101,72,72
21157101,72,72
21157102,72,72
21157102,72,72
21157102,72,72
21157102,72,72
21157103,72,72
21157103,72,72
21158101,72,72
21158101,72,72
21158101,72,72
21158101,72,72
21158102,72,71
21158102,71,72
21159101,72,71
21159101,71,72
21159101,72,72
21159101,72,71
21159101,71,72
21159102,72,72
21159102,72,72
21159102,72,71
21159102,71,72
21159103,72,70
21159103,70,71
21159103,71,72
21159103,72,71
21159103,71,72
21160101,72,70
21160101,70,72
21160102,72,72
21160102,72,72
21160102,72,72
21160102,72,72
21160102,72,72
21160102,72,72
21160103,72,72
21160103,72,72
21160104,72,72
21160104,72,72
21160105,72,72
21160105,72,72
21161102,91,91
21161102,91,91
21162101,72,71
21162101,71,72
21163101,72,72
21163101,72,72
21163101,72,70
21163101,70,72
21163101,72,70
21163101,70,72
21163101,72,70
21163101,70,72
21163101,72,72
21163101,72,72
21163102,72,72
21163102,72,72
21163103,72,72
21163103,72,72
21164101,72,331
21164101,331,72
21164101,72,329
21164101,329,72
21164101,72,72
21164101,72,72
21164101,72,72
21164101,72,72
21164102,72,329
21164102,329,72
21164102,72,72
21164102,72,72
21164102,72,72
21164102,72,72
21164103,72,329
21164103,329,72
21164103,72,72
21164103,72,72
21165101,72,72
21165101,72,72
21165101,72,72
21165101,72,72
21165101,72,72
21165101,72,72
21167101,72,92
21167101,92,72
21167102,72,92
21167102,92,72
21168101,72,72
21168101,72,72
21168102,72,72
21168102,72,72
21169101,72,71
21169101,71,71
21169101,71,72
21169101,72,71
21169102,72,71
21169102,71,72
21169103,72,72
21169103,72,72
21170101,72,72
21170101,72,72
21170102,72,72
21170102,72,72
21171101,72,75
21171101,75,72
21171102,72,72
21171102,72,72
21172101,72,72
21172101,72,72
21173101,72,72
21173101,72,72
21173102,72,322
21173102,322,71
21173102,71,72
21173103,72,322
21173103,322,72
21174101,72,70
21174101,70,72
21174102,72,71
21174102,71,72
21175102,72,95
21175102,95,999
21175102,999,95
21175102,95,72
21176101,72,72
21176101,72,72
21176102,72,322
21176102,322,72
21177101,72,329
21177101,329,329
21177101,329,70
21177101,70,72
21178101,72,322
21178101,322,72
21178101,72,72
21178101,72,72
21178101,72,91
21178101,91,72
21178101,72,72
21178101,72,72
21178101,72,72
21178101,72,92
21178101,92,72
21179101,72,70
21179101,70,72
21179102,72,72
21179102,72,72
21179103,72,72
21179103,72,72
21179104,72,72
21179104,72,72
21180001,72,92
21180001,92,328
21180001,328,72
21180002,72,71
21180002,71,71
21180002,71,72
21180002,72,71
21180002,71,72
21180003,72,71
21180004,72,71
21180004,71,72
21180005,72,71
21180005,71,72
21181001,72,70
21181001,70,72
21181001,72,72
21181001,72,72
21181002,72,70
21181002,70,72
21181003,72,72
21181003,72,72
21181004,333,72
21182101,72,72
21182101,72,72
21182101,72,72
21182101,72,72
21182101,72,72
21182101,72,72
21182102,72,72
21182102,72,72
21182102,72,72
21182102,72,72
21182102,72,72
21182102,72,72
21183301,72,72
21183301,72,72
21183302,72,72
21183302,72,94
21183302,94,72
21184101,72,71
21184101,71,72
21184101,72,71
21184101,71,72
21185001,72,72
21185001,72,72
21185001,72,72
21185001,72,72
21185001,72,72
21185001,72,72
21186101,72,72
21186101,72,72
21186101,72,72
21186101,72,72
21186101,72,91
21186101,91,72
21186102,72,91
21186102,91,72
21186103,72,92
21186103,92,72
21186104,72,323
21186104,323,72
21186105,72,323
21186105,323,72
21186106,72,328
21186106,328,72
21186107,72,72
21186108,72,70
21186108,70,72
21187101,72,72
21187101,72,71
21187101,71,72
21187102,72,72
21187102,72,70
21187102,70,72
21187103,72,72
21187103,72,72
21187104,72,72
21187104,72,72
21187104,72,72
21187104,72,72
21188101,72,70
21188101,70,72
21188101,72,72
21188102,72,70
21188102,70,70
21188102,70,70
21188102,70,70
21188102,70,72
21188103,72,72
21188103,72,72
21189101,72,71
21189101,71,72
21190101,72,71
21190101,71,72
21190102,72,72
21190102,72,72
21191101,72,91
21191101,91,72
21191101,72,72
21191101,72,72
21192002,72,72
21192002,72,72
21193101,72,93
21193101,93,72
21193102,72,70
21193102,70,72
21193102,72,72
21193102,72,72
21194101,72,70
21194101,70,72
21194102,72,70
21194102,70,70
21194102,70,70
21194102,70,72
21195101,72,70
21195101,70,72
21195102,72,72
21195102,72,72
21196101,72,70
21196101,70,72
21196102,72,330
21196102,330,72
21197101,72,72
21197101,72,72
21197102,72,71
21197102,71,72
21198101,72,70
21198101,70,72
21199101,72,71
21199101,71,72
21199102,72,323
21199102,323,323
21199102,323,323
21199102,323,72
21200101,72,92
21200101,92,72
21200103,72,92
21200103,92,92
21200104,72,328
21200104,328,72
21202101,72,70
21202101,70,70
21202101,70,70
21202101,70,72
21202101,72,72
21203101,72,72
21203101,72,72
21203101,72,72
21203101,72,72
21206102,72,72
21206102,72,72
21207101,72,71
21207101,71,72
21207102,72,71
21207102,71,72
21207103,72,72
21207103,72,72
21207103,72,91
21207103,91,72
21207104,72,70
21207104,70,72
21207104,72,72
21207104,72,72
21208101,72,91
21208101,91,72
21209101,72,72
21209101,72,72
21209101,72,72
21209101,72,72
21209101,72,72
21209101,72,72
21210101,72,71
21210101,71,72
21210102,72,331
21210102,331,72
21211101,72,72
21211101,72,72
21212101,72,72
21212101,72,72
21212101,72,72
21212101,72,72
21212102,72,91
21212102,91,72
21212103,72,72
21212103,72,72
21213101,72,72
21213101,72,72
21214001,72,91
21214001,91,72
21214001,72,79
21214001,79,72
21214001,72,91
21214001,91,72
21214002,72,91
21214002,91,72
21214002,72,91
21214002,91,72
21214002,72,72
21214002,72,72
21214003,72,91
21214003,91,72
21215201,72,71
21215201,71,72
21216101,72,70
21216101,70,72
21217201,72,72
21217201,72,72
21217201,72,72
21217202,72,72
21217202,72,72
21217202,72,72
21218101,72,70
21218101,70,72
21218102,72,70
21218102,70,72
21219101,72,70
21219101,70,70
21219101,70,72
21219102,72,70
21219102,70,71
21219102,71,72
21220101,72,70
21220101,70,72
21220102,72,331
21220102,331,72
21221301,72,70
21221301,70,72
21221302,72,72
21221302,72,70
21221302,70,72
21221302,72,72
21221302,72,72
21221302,72,72
21221302,72,72
21221302,72,72
21221302,72,72
21221302,72,72
21221303,72,72
21221303,72,72
21221303,72,72
21221303,72,72
21221303,72,72
21221303,72,72
21221304,72,72
21221304,72,72
21222101,72,72
21222101,72,72
21223101,72,91
21223101,91,72
21223102,72,91
21223102,91,72
21223102,72,329
21223102,329,72
21223103,72,91
21223103,91,72
21224101,72,71
21224101,71,329
21224101,329,72
21224101,72,71
21224101,71,72
21224102,72,71
21224102,71,72
21225201,72,72
21225201,72,72
21225201,72,72
21225201,72,72
21225201,72,72
21225202,72,72
21225202,72,72
21225203,72,71
21225203,71,72
21225203,72,70
21225203,70,71
21225203,71,72
21225203,72,72
21225203,72,72
21226101,72,70
21226101,70,72
21226102,72,70
21226102,70,70
21226102,70,72
21227101,72,72
21227101,72,72
21227101,72,95
21227101,95,72
21227101,72,72
21227101,72,72
21227102,72,71
21227102,71,70
21227102,70,72
21227102,72,72
21227102,72,72
21228101,72,72
21228101,72,72
21228102,72,70
21228102,70,72
21229101,72,71
21229101,71,72
21229102,72,322
21229102,322,72
21229104,72,71
21229104,71,72
21229105,72,71
21229105,71,72
21230101,72,71
21230101,71,72
21231101,72,100
21231101,100,72
21231102,72,70
21231102,70,72
21231103,72,100
21231103,100,72
21231104,72,72
21231104,72,72
21232101,72,72
21232101,72,72
21232101,72,325
21233101,72,72
21233101,72,72
21233101,72,72
21233101,72,72
21233101,72,72
21233101,72,72
21233101,72,72
21233101,72,999
21233102,72,325
21233102,325,325
21233102,325,72
21233102,72,98
21233102,98,72
21233103,72,92
21233103,92,332
21233103,332,72
21233103,72,98
21233103,98,72
21233104,72,70
21233104,70,92
21233104,92,72
21233104,72,72
21234201,72,72
21234201,72,91
21234201,91,92
21234201,92,72
21235101,72,72
21235101,72,72
21235102,72,70
21235102,70,72
21235103,72,70
21235103,70,72
21236101,72,336
21236101,336,70
21236101,70,72
21237101,72,71
21237101,71,72
21237101,72,72
21237101,72,72
21238101,72,72
21238101,72,72
21238101,72,72
21238101,72,72
21238102,72,72
21238102,72,72
21238102,72,72
21238102,72,72
21238102,72,72
21238102,72,72
21238102,72,72
21238102,72,72
21238102,72,72
21238103,72,0
21238103,0,72
21238103,72,72
21238103,72,72
21238103,72,72
21238104,72,72
21238104,72,72
21238104,72,72
21238104,72,72
21238105,72,72
21238105,72,72
21238105,72,72
21239101,72,72
21239101,72,72
21240101,72,72
21240101,72,72
21240101,72,72
21240101,72,70
21240101,70,72
21240102,72,72
21240102,72,72
21240102,72,72
21240102,72,72
21241101,72,72
21241101,72,72
21241101,72,71
21241101,71,72
21241102,72,72
21241102,72,72
21241102,72,71
21241102,71,72
21241103,72,98
21241103,98,93
21241103,93,72
21241104,72,72
21241104,72,72
21241105,72,72
21241105,72,72
21241106,72,72
21241106,72,72
21242101,72,91
21242101,91,72
21242101,72,72
21242101,72,72
21243101,72,72
21243101,72,72
21243101,72,72
21243101,72,72
21243101,72,72
21243101,72,72
21243101,72,71
21243101,71,72
21244101,72,70
21244101,70,72
21244102,72,72
21244102,72,72
21244102,72,72
21244102,72,72
21244102,72,98
21244102,98,72
21244103,72,331
21244103,331,72
21245101,72,71
21245101,71,92
21245101,92,72
21245102,72,70
21245102,70,72
21245102,72,72
21246101,72,72
21246101,72,72
21246101,72,72
21247101,999,72
21247102,999,72
21248101,72,70
21248101,70,72
21248102,72,70
21248102,70,72
21249001,72,72
21249001,72,72
21249002,72,0
21249002,0,72
21249003,72,70
21249003,70,72
21249004,72,0
21249004,0,72
21249005,72,0
